2540469	0.08546801098001551
1343722	0.2565771557374583
133173	0.10071291929338211
1728199	0.08279203484309405
598982	0.1556104339140547
640376	0.08818259761920656
1630879	0.2084313221870906
4583258	0.08273983659588946
783392	0.12114460150211992
1172188	0.13729626658366256
1316754	0.09024496269614637
2082679	0.09452000690590012
1657116	0.09628258980317006
383910	0.1008737635742084
2596811	0.08678606622652475
1803340	0.09911780539617555
1583173	0.0881332421800837
1603423	0.13709040442583167
3383455	0.08857784041585924
1519056	0.09380049263314284
453540	0.10270836982999129
1295097	0.09002913282153403
3768802	0.09298076175509615
280182	0.09106299597119352
152024	0.09069298998270543
338320	0.10243719541919134
4512572	0.10614990986287529
740381	0.09479559826587867
188789	0.09153001482757844
2294135	0.09979713008631108
3714774	0.09444033982496818
1538351	0.09431861055514808
1929347	0.0943901523041618
1123948	0.09608165125230426
2875605	0.1274973848127266
1962181	0.13403592277537305
3752968	0.10368995581699082
291883	0.09609708974285885
1181166	0.09798965813238443
2512681	0.09540385050606666
674189	0.10056304962127413
4817808	0.15136733598442856
3534597	0.09430985593804421
6309	0.16867076645747187
1134686	0.10752353812330062
2930647	0.09773251946348852
16375	0.10061410998592561
782440	0.09642692975567388
1930234	0.11359094076315744
1073344	0.10987146792616405
778552	0.09693706196394532
12345	0.11085454438347374
1444400	0.18525249589317688
2422561	0.166576733548712
629023	0.1475994894848692
4043867	0.10414098243749119
3270437	0.09947059614645655
316039	0.19039876137139933
4220356	0.1420537470959834
2238187	0.1420316473794195
1904644	0.1603696034772158
67500	0.10159705980224655
3363077	0.25271964849718315
345603	0.09828744325433006
3162153	0.09879766009418313
65509	0.09893301849123087
677960	0.10496540724692231
4323247	0.10691232332686651
1710902	0.1448954561519548
89000	0.128559329902847
4365947	0.09934342070911877
712554	0.18634210374149107
19506	0.10130421454488484
794821	0.09931297571847655
869137	0.13417394666827615
4374000	0.21604266803103922
1262668	0.10185199370785677
1811820	0.14518475260184216
5376	0.2097520035592878
275417	0.10008497256938591
4064429	0.10117935577462787
222697	0.10102254606204117
1475428	0.11445240404714624
42051	0.10149620478225818
4072500	0.1038782758300965
300916	0.1025879473644294
1719414	0.11768599373980339
4880925	0.13562015298842803
3422825	0.1703242144198147
1624324	0.10368893067582056
28317	0.10216341951756397
4381031	0.10302076506180093
119652	0.13014699452800482
83320	0.1727377242592507
1360493	0.1820507257117815
943308	0.11242764897579388
496862	0.15325332551139728
4548914	0.12248625945754141
81865	0.1398645742123976
478669	0.12400597704391396
645670	0.11816380535984597
3666365	0.11938664442260699
1188712	0.10624924958360041
1684	0.10487145681242487
2625501	0.1923809745322451
2383665	0.1316862837470609
2140486	0.10612641315121779
1005575	0.11832393502700399
2740712	0.10604506571460613
1265104	0.1078125361718555
880264	0.11064268876752403
4411377	0.10747304090998627
1670062	0.26142079351095276
1700946	0.10941332428068846
1446476	0.13321453938693953
2540927	0.11330649954322682
2453748	0.17278361845623524
414551	0.11434995144482904
368238	0.12403823983257065
193414	0.10804351258265753
770613	0.1740088607742571
2566850	0.1147094950834655
4132052	0.14495039709400473
4040277	0.15411106759998308
4968406	0.12887347654207773
89785	0.1093031781461861
3444184	0.11850969975281114
137624	0.13021207278767566
655883	0.11188649244485914
2041015	0.11984258759532992
94315	0.11039829431014701
2826789	0.11387879761283239
1408000	0.10847313302940167
2421635	0.14132659925363114
54157	0.14687036829112626
2887946	0.11673707504656529
22888	0.11748371773387992
353976	0.11184393773348132
31430	0.15169700958864016
2897198	0.1200564928682068
47140	0.1159300650300151
4193734	0.19473181417833677
477095	0.12279966120175928
141890	0.11332421060182826
2340742	0.1108541006241928
3401308	0.120227135351923
164587	0.23863614547920498
2012393	0.1278725678236668
223920	0.11444294585504186
3635490	0.146647423558934
168937	0.17729138895509178
153904	0.11074951810096463
3402233	0.11664521727540925
848099	0.12271886626839551
863590	0.11781100101104901
58400	0.15830181797173715
33937	0.12015961829878602
227906	0.1227113258810763
4168614	0.11167760489306275
1143824	0.11748894699636311
2478912	0.11353476172148459
1413	0.11184634577944937
18126	0.12117061125023706
3856219	0.14129988825906864
4078266	0.13104358395648613
1541357	0.11827255427628114
124420	0.21841635233063494
170407	0.24917401517282517
2090748	0.11252426532319633
1418748	0.1188185901889928
618015	0.12424088159296258
765951	0.14627772756687552
34827	0.13268969957774962
414255	0.17029574143081905
2996793	0.12245128229818558
93047	0.11587966976198212
3473257	0.13521695950026624
13254	0.1219046315189725
578110	0.12684062571742444
358682	0.11813364828174482
893789	0.257291868800639
3909273	0.1249856650324641
1135894	0.11752152581787902
3242759	0.11999948601475323
3609578	0.11522027132968359
4507142	0.12877723379163566
2015370	0.13130369247495896
200965	0.14724253990492345
1570097	0.11927783529611685
2783198	0.12125350134979015
4984650	0.12302142801948822
207665	0.11530631912078233
3720805	0.2452899670768203
1034790	0.13179823219300077
10105	0.11733717991156355
4782212	0.16611481533107547
95179	0.2201568242695608
42278	0.11636514071292758
267	0.11890017209745393
4992560	0.11665585074368023
196665	0.1539150986924189
1212353	0.15741457394787697
1899773	0.16078579101910195
5471	0.19001606615837374
3298096	0.11710985065099615
27	0.15599595662118804
1400169	0.12568487004853152
4590223	0.13381627446157893
