None	390355	0.0
390355	967	0.006055
967	3599890	0.020777
967	2798718	0.021520
967	1834160	0.021542
967	964471	0.021897
967	289852	0.022162
967	4903623	0.023186
967	2315392	0.023592
967	178068	0.023983
967	2467083	0.024537
967	1034034	0.024789
967	3436321	0.024856
967	922479	0.024856
967	2269560	0.024984
967	109714	0.024997
967	2154225	0.025284
967	3645529	0.025412
967	3434087	0.025662
967	2887446	0.025937
967	961945	0.026829
2467083	418772	0.027377
967	38195	0.027544
967	511299	0.027691
967	2935091	0.028157
967	4492170	0.028442
967	3697655	0.028582
967	1393862	0.028755
967	4838819	0.028929
967	2960019	0.029054
967	1029667	0.029201
967	402186	0.029240
967	2821838	0.029272
967	1345	0.029370
967	1378165	0.029602
38195	896127	0.029625
967	1392429	0.030195
967	2771453	0.030302
967	2118004	0.030348
967	4436323	0.030723
967	24555	0.030800
967	1867414	0.030841
967	275114	0.031060
967	9796	0.031186
967	4472319	0.031651
967	454305	0.031731
967	1533704	0.031882
967	819635	0.031885
1345	78714	0.032002
1345	712493	0.032141
967	416850	0.032265
1345	1883173	0.032470
1345	107524	0.033735
712493	2677395	0.033810
9796	229109	0.034344
9796	3878362	0.034729
961945	533527	0.035667
109714	2584	0.037474
1345	278239	0.037520
402186	181524	0.037972
533527	3393042	0.038611
1345	3065022	0.039330
1345	2774053	0.040141
1345	760392	0.041000
109714	1161212	0.041837
178068	945862	0.043191
511299	299726	0.043194
178068	244555	0.043263
178068	2787542	0.043559
3393042	46097	0.044633
896127	147275	0.044843
78714	118243	0.046777
1378165	1837881	0.047090
3393042	1477399	0.047518
1392429	1318879	0.048620
178068	4217523	0.049591
109714	1388940	0.049919
275114	922354	0.049978
2821838	153218	0.050053
78714	502650	0.050166
1392429	4053359	0.051195
402186	172317	0.051270
4217523	11962	0.051587
107524	384876	0.051897
109714	2450018	0.052699
46097	565352	0.053398
46097	4476377	0.053410
46097	73803	0.053593
2887446	33466	0.053598
107524	2605150	0.054838
402186	192903	0.055204
229109	289886	0.055229
244555	2599377	0.055444
11962	4100691	0.055448
107524	847177	0.055467
46097	1691542	0.055501
244555	1591718	0.056027
46097	3834009	0.056252
2584	66890	0.056255
2584	2918937	0.056379
4217523	247994	0.056394
2774053	215489	0.056525
2584	293	0.056764
11962	1107504	0.056862
2584	50	0.056927
46097	480708	0.056990
24555	3312007	0.057050
11962	1802413	0.057183
2584	755246	0.057527
2584	19890	0.057555
3599890	50590	0.057569
244555	55253	0.057617
293	4498630	0.057638
896127	1265956	0.057808
24555	1232504	0.058308
46097	1624151	0.058322
2584	985140	0.058385
293	762	0.058422
293	4424598	0.058475
293	594129	0.058540
3393042	1514280	0.058731
19890	2934268	0.059131
762	1495180	0.059330
2584	3534334	0.059447
293	344558	0.059502
118243	3062977	0.059631
293	1535157	0.059632
293	4163213	0.059690
762	75456	0.059810
1837881	1272549	0.059916
19890	4981466	0.059932
293	526361	0.060003
2584	165534	0.060049
118243	405441	0.060115
293	2753684	0.060132
2584	388388	0.060224
147275	2003584	0.060444
2584	584476	0.060523
2584	97554	0.060553
299726	3820779	0.060559
2584	1760885	0.060601
762	4554611	0.060815
2798718	60525	0.060996
762	1674055	0.061106
293	153174	0.061180
118243	2210910	0.061398
1034034	4656200	0.061611
293	4593180	0.061827
2753684	4162012	0.061895
293	56246	0.061947
762	2858745	0.061967
2584	4329284	0.061989
762	3270945	0.061995
384876	4181208	0.062029
293	1670767	0.062058
2584	3233688	0.062250
293	3582291	0.062254
109714	39	0.062315
24555	132240	0.062447
2584	34117	0.062489
2584	2730589	0.062593
2584	110429	0.062616
293	273178	0.062733
762	639738	0.062795
2584	107792	0.062830
762	379551	0.062851
762	4901853	0.062929
762	246036	0.062957
293	1895238	0.063041
293	340320	0.063097
293	851618	0.063180
293	2914	0.063239
2584	93516	0.063473
762	709377	0.063586
755246	1220273	0.063588
2584	4700719	0.063618
293	3909980	0.063787
50	97530	0.063938
762	30014	0.063941
118243	341841	0.064078
2584	3344841	0.064084
2918937	6746	0.064162
762	2624310	0.064199
50	3689717	0.064256
50	92412	0.064283
2584	3865414	0.064299
50	37889	0.064380
712493	4338398	0.064398
6746	532090	0.064435
50	2562448	0.064498
50	1729418	0.064537
2584	10799	0.064563
50	926479	0.064578
2584	950	0.064609
293	194488	0.064703
107792	119116	0.064726
229109	1372317	0.064736
50	3572088	0.064796
50	365944	0.064929
50	423272	0.065052
50	694734	0.065061
762	1441306	0.065081
229109	2164085	0.065178
2584	3918265	0.065210
50	95013	0.065211
50	2571331	0.065277
229109	988570	0.065310
10799	73832	0.065346
50	4134256	0.065381
1691542	54563	0.065417
388388	777371	0.065462
107792	114912	0.065506
384876	400445	0.065528
50	2028872	0.065548
293	901615	0.065568
293	2785142	0.065570
50	36672	0.065580
762	4603508	0.065590
2584	1144725	0.065590
293	1717910	0.065639
6746	3805104	0.065665
293	3521565	0.065752
762	1321322	0.065764
4903623	775500	0.065797
73803	75962	0.065870
762	4336188	0.065901
50	2418600	0.066000
293	22650	0.066004
50	3333333	0.066010
50	1234138	0.066031
50	3796794	0.066050
50	3271233	0.066060
10799	2445613	0.066096
50	609423	0.066104
293	206166	0.066145
50	3445605	0.066153
405441	3944849	0.066190
762	4206258	0.066296
50	3679812	0.066367
50	328269	0.066476
50	1115596	0.066521
50	59	0.066533
50	242051	0.066539
2914	543009	0.066593
50	1152256	0.066802
762	3562773	0.066804
50	2856126	0.066832
50	3670126	0.066913
2914	1455306	0.066915
2445613	3697923	0.066948
2914	320393	0.067028
328269	4513189	0.067073
10799	1293615	0.067114
60525	3569	0.067119
2584	186908	0.067120
50	233792	0.067145
293	1943	0.067192
50	3724089	0.067357
293	718246	0.067400
293	1104984	0.067438
985140	782370	0.067459
1372317	893593	0.067522
37889	12910	0.067578
244555	485318	0.067598
50	4454423	0.067605
50	1214666	0.067609
2584	14988	0.067696
950	1385385	0.067699
2584	941822	0.067712
2584	4006596	0.067739
50	2497786	0.067782
1034034	19928	0.067788
50	36132	0.067796
950	1548774	0.067857
950	2599687	0.067861
50	2912286	0.067864
2914	3765159	0.067924
95013	4281870	0.067952
50	1919084	0.067978
6746	996493	0.068068
2584	638621	0.068070
950	231776	0.068104
3599890	4267688	0.068123
24555	194477	0.068160
50	42590	0.068213
289886	936868	0.068271
901615	3526414	0.068273
2914	1814617	0.068278
950	329511	0.068315
950	289378	0.068356
950	10268	0.068374
3065022	1710257	0.068375
50	1084965	0.068420
2914	235699	0.068453
950	1374384	0.068600
50	2193777	0.068638
215489	2838689	0.068686
153218	1382948	0.068686
4100691	20490	0.068714
97554	62435	0.068725
2584	1608597	0.068764
2584	4590185	0.068772
2584	4162641	0.068797
950	470841	0.068938
2914	920869	0.068955
54563	2345317	0.068961
10799	2998153	0.068990
2914	508624	0.069044
50	1921830	0.069109
97554	4417798	0.069113
950	1321176	0.069136
1392429	354852	0.069166
50	2820240	0.069193
54563	4032258	0.069196
50	257717	0.069203
50	2281673	0.069251
502650	168646	0.069273
36672	1284562	0.069347
950	373288	0.069352
2584	122289	0.069378
50	297776	0.069386
2584	53117	0.069478
50	4791881	0.069509
950	1160365	0.069519
1265956	401516	0.069550
2584	3027224	0.069611
50	2855950	0.069664
50	2603236	0.069718
950	881184	0.069733
532090	535	0.069739
2210910	1987515	0.069790
36672	1921548	0.069814
50	800337	0.069836
50	368486	0.069840
39	1737409	0.069844
299726	4639887	0.069871
2562448	3602419	0.069877
19928	4335610	0.069884
39	215305	0.069936
50	1139237	0.069956
39	520382	0.069997
39	2733167	0.070004
50	3299132	0.070014
289378	346133	0.070054
39	16389	0.070086
2210910	693604	0.070096
950	144999	0.070106
39	535437	0.070116
39	285965	0.070117
95013	2671474	0.070180
2584	306070	0.070190
2584	579209	0.070209
2584	917722	0.070241
328269	939395	0.070245
950	3698992	0.070330
39	1425575	0.070332
2914	232342	0.070336
50	741204	0.070337
950	2213857	0.070346
39	1795903	0.070361
50	20939	0.070426
39	4299522	0.070468
50	124914	0.070478
39	1094268	0.070491
50	1862256	0.070505
242051	4798700	0.070520
109714	218861	0.070528
50	136687	0.070529
10799	3668956	0.070538
39	2218360	0.070546
50	4504856	0.070570
75962	5256	0.070595
39	457800	0.070596
50	278111	0.070612
39	716142	0.070617
2914	3839729	0.070632
19928	885412	0.070633
39	837151	0.070643
39	33736	0.070666
365944	4875597	0.070695
39	59175	0.070708
39	4058075	0.070708
39	13	0.070728
4163213	1958289	0.070741
39	2543	0.070742
39	861554	0.070756
39	1441867	0.070761
39	2905804	0.070761
153174	16515	0.070777
39	1627470	0.070781
24555	1551	0.070794
50	393504	0.070799
39	761406	0.070806
950	1950029	0.070810
535	3358116	0.070834
1670767	1441163	0.070919
50	1198877	0.070926
59	206182	0.070994
244555	1786754	0.071012
39	279165	0.071015
535	4110785	0.071031
39	3116510	0.071036
50	2065359	0.071057
50	943032	0.071067
39	335725	0.071085
39	1841165	0.071126
535	2100669	0.071135
273178	1689373	0.071152
59	1145710	0.071211
39	2790917	0.071251
59	2650112	0.071255
50	1642336	0.071285
39	3192851	0.071307
30014	710677	0.071318
50	736148	0.071321
50	2675152	0.071351
50	16931	0.071352
14988	1638556	0.071360
39	4876850	0.071398
59	4326278	0.071487
39	67154	0.071499
39	2144365	0.071523
39	4904140	0.071525
50	17614	0.071556
59	3242884	0.071562
1321322	897785	0.071593
1220273	2589322	0.071600
2918937	268716	0.071606
535	1380318	0.071615
39	9333	0.071647
299726	2008682	0.071655
39	2528143	0.071663
59	596215	0.071712
39	2997554	0.071713
39	1673657	0.071720
50	2075	0.071741
535	7796	0.071754
50	2020005	0.071767
39	4288909	0.071772
50	4894828	0.071775
59	565	0.071780
168646	1339600	0.071795
50	125088	0.071846
186908	2284997	0.071847
50	948942	0.071880
535	1023	0.071885
39	24368	0.071923
39	4187451	0.071971
97530	1493986	0.072002
13	659483	0.072003
59	4369956	0.072031
39	13830	0.072033
950	1341184	0.072046
1551	1078	0.072054
4498630	1884101	0.072067
2856126	244565	0.072083
39	72917	0.072091
13	3851917	0.072095
50	3963380	0.072134
59	379236	0.072139
535	4681318	0.072158
13	130245	0.072158
50	3462520	0.072169
39	1520280	0.072183
13	855514	0.072191
50	16419	0.072192
2753684	3119561	0.072218
39	602748	0.072227
335725	3915907	0.072249
901615	4011252	0.072251
13	38530	0.072287
950	628061	0.072293
39	1667321	0.072296
13	964342	0.072303
13	897856	0.072319
13	1682128	0.072335
39	393511	0.072355
4603508	2603271	0.072358
13	23635	0.072383
13	825335	0.072397
194477	3250	0.072404
335725	515012	0.072410
2914	1069700	0.072424
13	1662102	0.072429
56246	2947794	0.072431
13	598604	0.072449
13	1366018	0.072478
39	496749	0.072489
39	761449	0.072526
39	4743733	0.072545
50	387326	0.072550
59	3428772	0.072551
1551	4690573	0.072577
273178	635039	0.072592
13	12806	0.072594
6746	1081168	0.072605
53117	72870	0.072637
297776	3485879	0.072639
13	557927	0.072653
594129	1323857	0.072669
2914	1364882	0.072670
39	4026474	0.072687
50	301763	0.072711
50	934542	0.072716
39	4722882	0.072725
401516	1256246	0.072729
39	2850364	0.072736
13	1522679	0.072741
153174	3685974	0.072754
39	1393870	0.072772
39	2822277	0.072777
59	2218872	0.072797
50	88233	0.072804
39	1196945	0.072816
13	3418928	0.072832
50	1975973	0.072847
22650	3202755	0.072883
50	1187905	0.072885
14988	193301	0.072893
13	2955126	0.072904
39	1337510	0.072911
535	567315	0.072919
50	4962117	0.072930
365944	1607890	0.072943
13	207944	0.072947
13	174662	0.072951
39	4349221	0.072958
13	4668936	0.072971
13	2962556	0.072993
50	766020	0.073006
13	1191335	0.073008
50	1780680	0.073041
22650	4989241	0.073065
257717	536926	0.073072
59	1395200	0.073074
535	271804	0.073077
50	1650172	0.073084
50	481057	0.073086
50	1939509	0.073114
13	1085806	0.073148
39	1115410	0.073149
39	2486351	0.073162
13	1779115	0.073178
59	875752	0.073180
39	4820594	0.073185
97554	2378557	0.073193
13	4335568	0.073215
39	4755741	0.073309
50	628	0.073315
39	2095684	0.073317
13	4613033	0.073351
13	972761	0.073352
50	3238101	0.073380
13	20476	0.073392
39	4151514	0.073406
39	2188072	0.073410
42590	29934	0.073413
950	2293790	0.073420
107792	4767217	0.073454
2914	1046466	0.073474
13	402811	0.073481
39	4643657	0.073482
62435	27928	0.073484
59	883021	0.073499
50	4976696	0.073511
13	527140	0.073517
75962	1157067	0.073544
13	4825465	0.073556
59	203524	0.073582
42590	3635992	0.073618
60525	409238	0.073619
13	135500	0.073629
13	3661659	0.073641
59	70	0.073643
39	1043139	0.073654
13	22025	0.073669
39	644415	0.073679
13	637333	0.073680
39	3620780	0.073681
579209	7532	0.073710
13	2010050	0.073714
13	1187980	0.073719
95013	17	0.073743
1393870	2589813	0.073745
950	664810	0.073745
13	1740893	0.073750
50	678671	0.073759
39	885407	0.073767
273178	1244444	0.073797
17614	70126	0.073831
39	4835689	0.073834
50	4644552	0.073848
39	1429809	0.073863
13	17370	0.073864
13	1669022	0.073874
17614	3392285	0.073885
13	4570747	0.073904
39	11507	0.073909
13	263863	0.073910
950	3080538	0.073913
39	3376487	0.073915
13	260139	0.073942
13	33018	0.073954
950	3527886	0.073963
1265956	32798	0.073967
50	34254	0.073976
39	3589725	0.073982
3344841	1294847	0.073997
36672	4122939	0.074003
36132	1294055	0.074014
19928	3741954	0.074028
13	3104816	0.074053
124914	732946	0.074054
1139237	2970727	0.074069
13	956781	0.074081
14988	71568	0.074091
535	430699	0.074096
39	1446660	0.074126
97530	126736	0.074127
515012	95609	0.074142
13	466116	0.074146
50	3175	0.074155
39	478	0.074161
736148	182357	0.074165
1624151	1210801	0.074168
13	129417	0.074173
50	3818208	0.074191
50	343873	0.074199
59	2626486	0.074233
2914	1217570	0.074235
13	126975	0.074237
22650	345144	0.074260
59	165629	0.074311
13	241539	0.074340
13	1437525	0.074341
59	867181	0.074347
13	2037215	0.074361
59	3435318	0.074369
401516	12993	0.074390
13	3351724	0.074398
535	567377	0.074402
56246	1118178	0.074406
59	4599340	0.074412
59	191885	0.074425
39	85145	0.074436
535	403421	0.074441
535	1549651	0.074449
13	422121	0.074467
13	30045	0.074488
39	3491942	0.074507
13	4208850	0.074510
59	2227635	0.074515
13	3938886	0.074540
39	70701	0.074571
13	1238259	0.074614
851618	1544766	0.074615
50	4659893	0.074630
72870	787309	0.074642
13	2675481	0.074644
901615	2434124	0.074655
50	207038	0.074659
39	1298081	0.074690
9333	4067570	0.074694
39	1071107	0.074716
50	500896	0.074735
13	27175	0.074744
950	2970483	0.074745
39	4532550	0.074763
39	368771	0.074766
19928	3459083	0.074783
39	360113	0.074787
39	4144429	0.074797
97554	1718694	0.074812
950	4345015	0.074834
13	2117151	0.074837
50	2307859	0.074862
53117	1025163	0.074862
124914	4481802	0.074862
2100669	899382	0.074872
39	517144	0.074912
2543	1765325	0.074915
50	294984	0.074930
13	2711052	0.074940
13	684513	0.074970
59	2975762	0.074974
13	4334187	0.074996
59	1802459	0.075000
13	4528557	0.075007
53117	136500	0.075015
59	3690373	0.075015
2543	4710971	0.075033
59	2418380	0.075036
39	34530	0.075053
39	3677	0.075056
39	2739245	0.075081
23635	3169804	0.075095
950	66767	0.075100
34530	372945	0.075100
30045	47318	0.075125
39	1340181	0.075132
50	899356	0.075140
535	3984666	0.075150
50	4749308	0.075151
535	858508	0.075180
9333	3043680	0.075188
3250	70719	0.075196
39	3469516	0.075200
39	103824	0.075204
13	4235773	0.075226
39	2174462	0.075261
39	3103557	0.075263
39	129603	0.075264
1551	2721693	0.075268
1551	471962	0.075278
535	1094764	0.075278
39	3334802	0.075285
39	1861962	0.075298
1943	3425282	0.075322
50	3534546	0.075338
379551	217029	0.075341
39	2782961	0.075372
39	360946	0.075394
50	118294	0.075397
39	379540	0.075410
59	2331746	0.075415
535	2558350	0.075416
56246	1697265	0.075435
39	761000	0.075441
1710257	3205018	0.075443
365944	1310935	0.075454
535	1866	0.075472
39	68812	0.075503
13	216228	0.075506
59	3007956	0.075508
13	799176	0.075511
97554	717032	0.075512
565	1324898	0.075536
1023	448529	0.075546
59	233652	0.075548
2543	4013942	0.075549
13	4141469	0.075554
39	4365450	0.075562
39	2841526	0.075568
535	2646796	0.075600
1023	4127059	0.075619
508624	600805	0.075627
565	3360990	0.075642
712493	1492654	0.075649
13	157188	0.075651
1729418	249035	0.075656
17	2386441	0.075681
13	15938	0.075682
32798	309506	0.075683
17	591569	0.075703
50	2025587	0.075717
39	2024172	0.075732
13	1284051	0.075735
50	159578	0.075749
2543	1581347	0.075751
17	411826	0.075752
3192851	216833	0.075764
50	4525856	0.075773
39	4818176	0.075773
17	1059134	0.075776
39	602668	0.075782
950	2423838	0.075785
257717	2888668	0.075810
17	97913	0.075836
17	236269	0.075863
17	43194	0.075866
53117	354280	0.075868
535	51537	0.075868
1372317	821731	0.075877
13	1883135	0.075884
13	2993035	0.075891
535	2564485	0.075897
50	3921349	0.075914
13	762078	0.075939
39	1899469	0.075970
39	3413	0.075974
13	4034070	0.075979
2543	2375512	0.075981
59	137619	0.075991
13	1996986	0.076003
1682128	9184	0.076007
39	4055251	0.076008
13	1641	0.076011
174662	1624268	0.076019
950	863442	0.076035
17	874	0.076043
39	4296719	0.076044
59	1561411	0.076053
17	3725317	0.076062
13	1243738	0.076066
2914	468153	0.076075
1023	12657	0.076076
17	230722	0.076086
712493	3808950	0.076099
13	2644145	0.076106
741204	998302	0.076132
1895238	2474751	0.076149
17614	882986	0.076153
17	105366	0.076161
168646	1361759	0.076166
565	2501883	0.076171
535	410092	0.076185
535	509219	0.076203
2075	376209	0.076210
1740893	2065211	0.076219
13	22220	0.076226
2543	3824257	0.076233
13	1909683	0.076235
535	296259	0.076249
13	904889	0.076257
535	1005554	0.076262
2753684	1271111	0.076299
16931	3345838	0.076312
192903	1883692	0.076316
1364882	396433	0.076335
17	3686990	0.076336
50	1636449	0.076350
950	350294	0.076366
5256	4254333	0.076369
1662102	1900518	0.076373
901615	784636	0.076381
13	4445692	0.076386
17	377159	0.076389
39	759799	0.076402
13	3857795	0.076403
59	1547152	0.076412
2075	1882814	0.076423
17	861148	0.076427
50	892971	0.076429
1551	1341430	0.076446
13	587784	0.076456
17	304504	0.076462
13	695836	0.076465
17	1758635	0.076465
961945	4070079	0.076475
13	2760046	0.076490
17	2207366	0.076490
17	3061227	0.076508
39	3618071	0.076510
535	3954	0.076530
13	4546319	0.076532
50	710857	0.076542
50	2290	0.076546
17	4260495	0.076561
13	3106098	0.076578
13	2195427	0.076580
1104984	1884958	0.076583
535	3695102	0.076588
17	1089230	0.076591
13	3394183	0.076592
1551	606128	0.076592
950	1133246	0.076606
17	31	0.076610
17	2699192	0.076623
24555	2430099	0.076626
39	3124431	0.076632
17	1220117	0.076632
565	2379270	0.076636
17	4923760	0.076644
17	1400059	0.076657
13	64637	0.076657
787309	240165	0.076669
17	694159	0.076672
565	1184711	0.076683
50	1221706	0.076683
13	3073918	0.076720
13	798048	0.076723
17	308756	0.076765
373288	2033029	0.076765
59	4714651	0.076785
535	1728261	0.076792
950	154327	0.076799
950	951651	0.076812
567377	557382	0.076812
39	760428	0.076814
17	3372689	0.076819
50	3686900	0.076827
10799	2163607	0.076857
4162641	32402	0.076857
39	255946	0.076870
13	2021469	0.076871
50	1908234	0.076884
13	2541319	0.076885
17	66906	0.076889
50	244205	0.076891
10799	3905654	0.076892
17	1233905	0.076903
3413	2447789	0.076912
39	3212266	0.076914
17	3746095	0.076924
17	132108	0.076924
5256	4114658	0.076931
17	2265417	0.076938
39	423650	0.076943
535	2861585	0.076948
50	4365447	0.076962
50	1171990	0.076966
174662	612507	0.076966
17	4929568	0.076966
13	1174000	0.076997
39	882240	0.077026
30045	140273	0.077034
17	287570	0.077037
13	2900944	0.077038
17	24008	0.077045
39	1007101	0.077053
73803	2245871	0.077059
1943	1902702	0.077065
10799	4178763	0.077071
535	2117654	0.077095
10799	4084927	0.077141
535	943478	0.077159
297776	4908949	0.077162
17	3335048	0.077163
17	327072	0.077174
39	2969676	0.077193
17	1031959	0.077207
13	386355	0.077209
1023	314813	0.077210
39	510571	0.077211
144999	1443586	0.077218
17	25776	0.077237
17	1400625	0.077244
17	13348	0.077249
16515	2060574	0.077252
39	1388105	0.077261
535	4870206	0.077278
13	606874	0.077280
181524	3123297	0.077283
39	3434698	0.077288
13	3983	0.077304
988570	3439448	0.077306
39	2830895	0.077320
4498630	4643806	0.077322
17	4487073	0.077325
17	3068007	0.077342
3250	2337333	0.077368
59	4052418	0.077368
565	40739	0.077372
16931	707381	0.077378
13	1841609	0.077380
39	693737	0.077383
2914	1803560	0.077392
16515	4908276	0.077394
39	502021	0.077400
17	604262	0.077408
2075	396169	0.077416
14988	30544	0.077421
17	94514	0.077421
13	2398299	0.077423
17	2193248	0.077439
950	710854	0.077441
17	1458285	0.077444
13	39776	0.077445
36672	2810417	0.077445
950	1512551	0.077476
17	3359250	0.077478
950	3081153	0.077480
17	3048490	0.077486
508624	4304701	0.077515
59	4245512	0.077536
565	1769578	0.077539
2028872	58684	0.077550
3104816	195344	0.077555
535	74805	0.077583
39	3259050	0.077594
20476	766731	0.077602
39	437519	0.077608
400445	1682062	0.077613
17	2897339	0.077641
17	186	0.077658
22650	1834517	0.077660
34530	4221776	0.077664
17	4296198	0.077667
1642336	3110030	0.077671
5256	4167966	0.077674
39	107085	0.077679
3413	1821939	0.077693
13	85604	0.077700
1492654	1780958	0.077704
29934	2997871	0.077717
39	2596235	0.077722
97554	2009368	0.077741
13	1363585	0.077778
13	2849153	0.077780
2075	1489887	0.077780
535	1454427	0.077789
39	378017	0.077798
3344841	3535985	0.077800
17	291910	0.077822
480708	1462412	0.077823
13	3694561	0.077829
1737409	279382	0.077845
59	110737	0.077858
1139237	2774673	0.077858
13	407825	0.077860
13	2733701	0.077863
39	785187	0.077870
39	499988	0.077877
17	1970368	0.077882
39	42418	0.077889
13	1706194	0.077924
17	3475838	0.077931
3250	93863	0.077942
5256	196904	0.077948
285965	182918	0.077956
17	2308667	0.077959
39	1169030	0.077968
17	159385	0.077970
39	185759	0.077970
59	1114091	0.077972
5256	3280070	0.077976
950	3068424	0.077977
16515	1007	0.077984
1551	2922234	0.077988
17	627214	0.077998
17	2434747	0.078005
